"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.70068307701528e-10,1.02273108857885,0.396,0.104,3.97194532636919e-06,"LINC00520"
1.71740040343505e-10,-1.16090445457114,0.25,0.806,4.01098864222257e-06,"NDUFS6"
1.72161989409666e-10,0.330630281600693,0.438,0.122,4.02084326266275e-06,"SLC4A1"
1.74324348172418e-10,0.403100843028696,0.729,0.331,4.07134515156682e-06,"KIAA1244"
1.76560956870106e-10,0.454950082610818,0.417,0.114,4.12358114770131e-06,"GPR179"
1.76760790041118e-10,0.584986297261462,0.792,0.479,4.1282482514103e-06,"ABCA5"
1.8146830311796e-10,0.783176789262924,0.375,0.092,4.23819221931996e-06,"RASEF"
1.83233794748285e-10,0.936906575038303,0.375,0.092,4.27942527634619e-06,"ENKUR"
1.83412965444978e-10,0.46716976930885,0.312,0.061,4.28360980796746e-06,"TUBB2B"
1.87902493610258e-10,0.191347084175641,0.25,0.039,4.38846273826758e-06,"ARPP21"
1.87902493610258e-10,0.943255670201198,0.25,0.039,4.38846273826758e-06,"CEACAM16"
1.87932499688795e-10,0.466138446153282,0.417,0.114,4.38916353023181e-06,"ADAMTS18"
1.89922085092471e-10,0.956850147741051,0.542,0.188,4.43563029733466e-06,"TBC1D24"
1.90764697216334e-10,0.232356268386351,0.5,0.17,4.45530950348749e-06,"DNAH6"
1.91792566827446e-10,0.630492165229013,0.396,0.104,4.47931539825501e-06,"CDH17"
1.93587467526861e-10,-1.04904149602198,0.146,0.666,4.52123530408984e-06,"POLR2I"
1.94012931850085e-10,0.432884827571905,0.125,0.007,4.53117202335873e-06,"THEG"
1.94075021146378e-10,0.209624908957373,0.312,0.061,4.53262211887366e-06,"DPYSL5"
1.94605486549367e-10,-0.843877916219097,0.354,0.978,4.54501113836048e-06,"RPLP2"
1.95169658044939e-10,-1.53573350436395,0.146,0.66,4.55818736363955e-06,"NPC2"
1.95791426796582e-10,-1.77916417988006,0.083,0.574,4.57270877283418e-06,"NDUFB5"
1.97159460659404e-10,0.843532405113464,0.396,0.102,4.60465920370039e-06,"GPR132"
2.02405812282389e-10,-1.7819140715944,0.292,0.783,4.7271877458552e-06,"TIMP1"
2.03038480733897e-10,0.199769688634664,0.312,0.061,4.74196371754016e-06,"KCNH5"
2.03315838415065e-10,0.583748027285383,0.708,0.357,4.74844140618384e-06,"AR"
2.08043176992238e-10,1.30905114354038,0.292,0.054,4.85884839865372e-06,"LTK"
2.10256262970101e-10,1.71225679050329,0.354,0.081,4.9105350216667e-06,"FLVCR1-AS1"
2.11800280607584e-10,0.264798241918876,0.375,0.095,4.94659555359013e-06,"COL22A1"
2.14427578307412e-10,0.759727138300671,0.417,0.119,5.00795609136962e-06,"BCAS1"
2.19534843878031e-10,-0.328620791761464,0.25,0.788,5.12723627877142e-06,"CEBPD"
2.1958972116342e-10,1.4195166389555,0.438,0.131,5.12851793777168e-06,"TFAP2D"
2.2014857577628e-10,0.543253137879411,0.542,0.195,5.14156998725501e-06,"SEZ6L"
2.20559380070884e-10,0.300637050417406,0.438,0.129,5.1511643215555e-06,"ERC2"
2.20872666138706e-10,0.303823934649783,0.208,0.025,5.15848111766948e-06,"SLC5A2"
2.2252697783847e-10,0.472296143983945,0.417,0.114,5.19711756741746e-06,"TSGA10"
2.24434851715457e-10,0.206714911488359,0.354,0.083,5.24167596181449e-06,"PROM2"
2.26051940034629e-10,1.1991250762255,0.417,0.115,5.27944305950877e-06,"STMN2"
2.26498370185283e-10,0.468922321645016,0.271,0.046,5.28986943567729e-06,"LRRC46"
2.29339939412273e-10,1.16890336537418,0.604,0.273,5.35623428497364e-06,"SMPDL3A"
2.30430941518492e-10,0.568770359292822,0.292,0.053,5.38171463916439e-06,"LOC100128338"
2.30839975013901e-10,0.508937514091451,0.333,0.075,5.39126761644966e-06,"EXD1"
2.34500856744947e-10,-0.789361129205675,0.771,0.985,5.47676750927825e-06,"MAP4"
2.35503617457658e-10,-1.4104981192267,0.042,0.543,5.5001869857236e-06,"EIF3G"
2.36108017609216e-10,0.30886758036749,0.25,0.039,5.51430275126325e-06,"GSDMC"
2.41370873015412e-10,-0.471922415216544,0.062,0.604,5.63721673927495e-06,"SBDS"
2.41603891678257e-10,0.365434852753983,0.417,0.117,5.64265889014568e-06,"TMPPE"
2.42068202140515e-10,1.75621221454187,0.292,0.056,5.65350286099173e-06,"RPS7P5"
2.4279814048958e-10,0.355027948146749,0.375,0.088,5.67055057113413e-06,"ARSJ"
2.46336890777028e-10,0.101370645751476,0.583,0.219,5.75319808409749e-06,"KIF21B"
2.49389171833162e-10,-0.670019109195532,0.229,0.742,5.82448410816349e-06,"PDIA3P"
2.50052198274399e-10,-0.720013736672286,0.25,0.776,5.83996909069859e-06,"PKM2"
2.5048240228922e-10,0.539050983225465,0.396,0.104,5.85001650546473e-06,"CPLX4"
2.51398307812102e-10,0.855800873676384,0.458,0.139,5.87140747895164e-06,"GUSBP1"
2.54647900508741e-10,-0.565910386807837,0.125,0.657,5.94730171638164e-06,"GLTSCR2"
2.57244964948219e-10,0.180693636377825,0.5,0.17,6.00795615636566e-06,"HK2"
2.60407406108992e-10,0.36794034948385,0.167,0.015,6.0818149696755e-06,"RIT2"
2.69367572409327e-10,0.353929336474566,0.188,0.02,6.29107965361984e-06,"CD164L2"
2.7146335449483e-10,0.580756176923387,0.562,0.202,6.34002664422675e-06,"SIGLEC1"
2.74792986398332e-10,0.472931551069267,0.479,0.166,6.41779019733305e-06,"IQGAP3"
2.76558113638149e-10,0.916675738896928,0.333,0.073,6.45901474401898e-06,"LOC151300"
2.76935719936027e-10,0.529837523571811,0.271,0.046,6.4678337391059e-06,"FCAR"
2.77893253663963e-10,0.223794687700663,0.271,0.048,6.49019693932185e-06,"BRDT"
2.78189841773891e-10,-1.83225122584865,0.125,0.638,6.49712375462921e-06,"HLA-DPA1"
2.79804411502796e-10,0.731318676398913,0.375,0.093,6.53483203064781e-06,"QRICH2"
2.80847114957521e-10,0.614013243550657,0.167,0.015,6.55918436983291e-06,"KRTAP4-3"
2.81935286748505e-10,0.349321653172148,0.667,0.292,6.58459862201134e-06,"FZD3"
2.83455393492424e-10,-1.98056926808489,0.208,0.652,6.62010071501555e-06,"BRK1"
2.92523034616749e-10,1.25306145992027,0.375,0.095,6.83187547347418e-06,"CPLX2"
2.93316780366238e-10,0.468653413640372,0.188,0.02,6.85041340545349e-06,"C1QL1"
2.95045445073097e-10,-1.19452964597943,0.542,0.949,6.89078636968217e-06,"HLA-E"
2.95803583418687e-10,0.484989332928596,0.542,0.204,6.90849269074344e-06,"ZNF280C"
2.96030809882055e-10,0.165810045402877,0.396,0.1,6.91379956479539e-06,"CCDC40"
2.98509595038413e-10,-1.5729095304103,0.25,0.762,6.97169159212212e-06,"NDUFB9"
2.98933606831822e-10,0.507471679029046,0.375,0.09,6.9815943875572e-06,"KCND1"
2.99239477064507e-10,0.31647823271443,0.458,0.143,6.98873798684156e-06,"GREB1L"
2.99587130861856e-10,-1.88650163824789,0.146,0.62,6.99685744127864e-06,"CSNK2B"
3.00296088004783e-10,0.707590713464543,0.354,0.08,7.0134151353517e-06,"ADAM8"
3.01908338022931e-10,-1.31207120084153,0.292,0.769,7.05106923452556e-06,"GHITM"
3.10632854861951e-10,0.347388789987161,0.271,0.048,7.25483032530085e-06,"SLC34A3"
3.11421107723973e-10,-1.62111723982532,0.417,0.844,7.27323997089339e-06,"ANXA5"
3.13961955933754e-10,0.157142187098089,0.188,0.02,7.33258148083282e-06,"HTR6"
3.14720827532309e-10,1.18878621327518,0.417,0.121,7.35030492701707e-06,"CCL16"
3.18367576652168e-10,0.925139129105468,0.229,0.032,7.43547475271137e-06,"RCOR2"
3.23550011095547e-10,0.341992390209272,0.333,0.073,7.55651050913649e-06,"CYP4F11"
3.28103789683024e-10,-0.477045264924096,0.292,0.791,7.66286400804703e-06,"RAC1"
3.3433923505518e-10,0.686326976810672,0.333,0.071,7.80849283471373e-06,"LOC100128946"
3.37344503471249e-10,0.460544600828165,0.333,0.073,7.87868087857102e-06,"PAX3"
3.37415406662211e-10,0.749781189670202,0.354,0.085,7.88033682259595e-06,"OPALIN"
3.3839939308315e-10,1.24681704758529,0.375,0.093,7.90331782545696e-06,"GRAMD2"
3.39690194251406e-10,-0.867218825556523,0.208,0.703,7.9334644867416e-06,"TUBA1A"
3.4044530663767e-10,0.205932009651414,0.542,0.197,7.95110013652278e-06,"PPFIA2"
3.40953773871242e-10,0.811718585477054,0.438,0.138,7.96297538876286e-06,"ERN1"
3.45669746150358e-10,0.640452617949725,0.417,0.117,8.0731169213416e-06,"ACSM5"
3.50747375076849e-10,0.794353107346624,0.354,0.088,8.1917049449198e-06,"DMRTC2"
3.56155138166051e-10,-0.785150255399883,0.292,0.84,8.31800325186812e-06,"C4orf3"
3.5687662215245e-10,0.672538455547147,0.5,0.177,8.33485351037048e-06,"CCNJ"
3.5690530090818e-10,0.444657208947364,0.312,0.065,8.33552330271054e-06,"LOC100505918"
3.59263015850553e-10,1.94332612609141,0.292,0.056,8.39058773518967e-06,"INHA"
3.61383890967561e-10,0.381130877703371,0.292,0.054,8.44012077354739e-06,"KIRREL2"
3.63312705388509e-10,0.647790049876431,0.438,0.131,8.48516823434862e-06,"ANKFN1"
3.6940063114343e-10,-1.77029192040525,0.125,0.625,8.6273517403548e-06,"PSMB3"
3.6980551703056e-10,0.51538719137206,0.562,0.231,8.63680785024872e-06,"PTPRT"
3.80094011034512e-10,0.330252387655436,0.562,0.219,8.87709562771103e-06,"TNC"
3.80623224138546e-10,0.414359721361027,0.292,0.056,8.88945539975574e-06,"C1orf130"
3.85826510617194e-10,0.628353512286399,0.458,0.146,9.01097815546457e-06,"GPLD1"
3.87238439497623e-10,0.413580167832994,0.354,0.085,9.04395375446699e-06,"COL20A1"
3.92510391849479e-10,-0.511952388427407,0.188,0.708,9.16708020164457e-06,"HMGN3"
3.96994221523875e-10,-1.37808732296718,0.5,0.912,9.27180004369011e-06,"SDPR"
3.97217363737373e-10,-0.905006451636986,0.417,0.879,9.27701153008636e-06,"XIRP2"
4.01372325096254e-10,0.259182965906126,0.562,0.226,9.37405065262302e-06,"LINC00476"
4.02967881415432e-10,0.640581515340693,0.292,0.058,9.41131487045742e-06,"C10orf129"
4.06717739341239e-10,0.197191014030949,0.354,0.085,9.49889280231464e-06,"EML6"
4.07334472698593e-10,0.317307722653872,0.271,0.048,9.51329660987565e-06,"C9orf117"
4.09510060424543e-10,0.218589480495187,0.5,0.178,9.5641074612152e-06,"ANKS1B"
4.10615593998158e-10,0.709093464664407,0.458,0.149,9.58992719782698e-06,"XKR6"
4.11349821245412e-10,0.524946100675188,0.312,0.065,9.60707507518659e-06,"FLJ22184"
4.1213334168881e-10,-0.635117225655478,0.396,0.973,9.62537419514216e-06,"RPL35"
4.22393239961606e-10,0.49812191040935,0.375,0.095,9.86499411930331e-06,"CARD14"
4.22639044785346e-10,-0.844580656944434,0.312,0.827,9.87073489096175e-06,"PSME1"
4.28675677317814e-10,0.373345178944417,0.375,0.093,1.00117204437576e-05,"CLRN1"
4.29409756730528e-10,0.450873112471454,0.417,0.117,1.00288648684415e-05,"FGF23"
4.34762067600854e-10,0.352713351279064,0.708,0.384,1.01538680888179e-05,"CDH23"
4.34834720569776e-10,-1.52408174736034,0.229,0.691,1.01555648989071e-05,"RBX1"
4.41441048742413e-10,-0.992660409022034,0.458,0.869,1.03098556933791e-05,"CTSB"
4.44823613293593e-10,0.796584832935691,0.396,0.104,1.03888554884719e-05,"CHRNB2"
4.52131532674451e-10,-0.623405851632751,0.083,0.613,1.05595319456118e-05,"SVIP"
4.55994657305253e-10,-1.17169797511013,0.042,0.543,1.06497552213642e-05,"PSMA2"
4.56356174686378e-10,0.445804319985505,0.271,0.049,1.06581984598004e-05,"TBC1D3P5"
4.57293801782976e-10,0.578617585649033,0.792,0.489,1.06800967406414e-05,"HTT"
4.60281252704306e-10,-0.359188448343316,0,0.496,1.07498686569091e-05,"SDHD"
4.61915160334498e-10,0.544827210745635,0.271,0.049,1.07880285696122e-05,"PTK6"
4.62273466431543e-10,0.146705120054767,0.479,0.153,1.07963968085087e-05,"AAA1"
4.69014712427924e-10,0.262534428219074,0.542,0.207,1.09538386087542e-05,"OTOGL"
4.73444326554052e-10,-0.298404391168131,0.396,0.925,1.10572922466699e-05,"NDUFA4"
4.750494628136e-10,0.436999903196584,0.438,0.126,1.10947802040116e-05,"GRM6"
4.84722288727102e-10,0.582184140201579,0.438,0.138,1.13206890532215e-05,"PLXNB3"
4.8951349033181e-10,0.121128691523898,0.208,0.025,1.14325875666994e-05,"SERPINA13"
4.90032508625601e-10,-1.01480039269935,0.562,0.881,1.14447092389509e-05,"MYOM1"
4.91527754533034e-10,0.242814507173251,0.354,0.083,1.1479630707119e-05,"AICDA"
4.9700489382015e-10,-1.99584194268006,0.062,0.552,1.16075492951696e-05,"DYNLT1"
4.986152722674e-10,-1.43054388671374,0.229,0.735,1.16451596838051e-05,"TMEM59"
5.00263607300573e-10,0.723511938669238,0.562,0.2,1.16836565485049e-05,"KIAA0284"
5.02148913317562e-10,1.57109291731951,0.438,0.129,1.17276878705317e-05,"ZNF500"
5.15007231713269e-10,0.660933175665316,0.438,0.131,1.20279938966634e-05,"BMPER"
5.26014595972288e-10,0.355593218710342,0.521,0.192,1.22850708889328e-05,"UBASH3B"
5.27067657449411e-10,1.13795507635546,0.333,0.073,1.2309665139731e-05,"LILRP2"
5.31248173586375e-10,0.47357740670558,0.292,0.056,1.24073010941098e-05,"C1orf177"
5.32883715422732e-10,-0.393278232829297,0.104,0.664,1.24454991736979e-05,"RPL7A"
5.3389487566356e-10,0.16664536072748,0.375,0.097,1.24691148211224e-05,"TTBK1"
5.45965735345287e-10,-1.50655993799884,0.104,0.63,1.27510297489892e-05,"GTF3A"
5.50455854189086e-10,0.186795417903884,0.208,0.027,1.28558964745861e-05,"LOC644838"
5.52981167114131e-10,0.387820353338464,0.375,0.098,1.29148751579505e-05,"DDX4"
5.53914775864869e-10,-1.16372344676566,0.667,0.971,1.2936679590324e-05,"EPAS1"
5.55291513723907e-10,-1.01830029484759,0.812,0.99,1.29688333030218e-05,"CALD1"
5.57623735383256e-10,0.367211247215219,0.354,0.087,1.30233023398759e-05,"ADAMTS12"
5.58844289922984e-10,0.37730933801795,0.208,0.027,1.30518083911513e-05,"FLJ43879"
5.60243675379697e-10,0.228012187252274,0.25,0.041,1.30844910384928e-05,"B3GALT5"
5.610223098036e-10,0.719495096718556,0.458,0.146,1.31026760454631e-05,"MDGA1"
5.67357418513925e-10,0.52969670175524,0.208,0.027,1.32506325093927e-05,"OTOP2"
5.70713189833703e-10,-0.879620937966844,0.271,0.847,1.33290065485661e-05,"PEA15"
5.71083907532082e-10,0.572170245162381,0.375,0.092,1.33376646604118e-05,"SLC35E4"
5.74942091926809e-10,0.85681386853673,0.25,0.041,1.34277725569506e-05,"C1orf227"
5.79084336039732e-10,0.864873189404438,0.375,0.093,1.35245146682079e-05,"PSAPL1"
5.8090974593188e-10,0.621642847911413,0.583,0.236,1.3567147116239e-05,"SEMA6D"
5.81004715168624e-10,0.457109511413063,0.271,0.049,1.35693651227632e-05,"GPR144"
5.89123870794977e-10,0.598291431331568,0.229,0.034,1.37589880024167e-05,"AQP5"
5.89123870794977e-10,0.409160242929474,0.229,0.034,1.37589880024167e-05,"RHCG"
5.96507396459867e-10,0.429785813303812,0.562,0.209,1.39314302443202e-05,"PDP2"
6.00807658697786e-10,0.297891001148611,0.417,0.115,1.40318628688868e-05,"AATK"
6.01423347807712e-10,0.486098670258018,0.312,0.065,1.40462422880491e-05,"MYCBPAP"
6.08368120380769e-10,-0.68622016278149,0.229,0.733,1.42084374514928e-05,"SEPT2"
6.14551353712108e-10,0.589950053006888,0.667,0.309,1.43528468659463e-05,"CADM1"
6.1564613367734e-10,0.409658060743267,0.333,0.075,1.43784154520343e-05,"FLJ14107"
6.19110714027645e-10,0.28377511336047,0.375,0.097,1.44593307261156e-05,"GNAL"
6.21610195896e-10,-1.44953324867222,0.25,0.728,1.45177061251511e-05,"FSTL1"
6.26146913813556e-10,0.326497838277195,0.354,0.087,1.46236611721156e-05,"LOC728342"
6.30595548556787e-10,0.334616148164653,0.208,0.027,1.47275590365438e-05,"CLEC4C"
6.31781005335458e-10,0.282015037154494,0.417,0.119,1.47552453796096e-05,"FAM123B"
6.39674490421953e-10,0.327313311069607,0.271,0.049,1.49395977238047e-05,"DPF1"
6.40173362148836e-10,0.719782441159119,0.208,0.027,1.49512488729861e-05,"TFAP2E"
6.42830820246262e-10,1.46876039034778,0.375,0.095,1.50133138068514e-05,"C20orf166-AS1"
6.49100608408674e-10,0.710030476135252,0.292,0.058,1.51597447093846e-05,"C3orf51"
6.52261570943878e-10,-0.990312152209925,0.146,0.637,1.52335689893943e-05,"RBPMS2"
6.54265505946905e-10,0.502888678411521,0.25,0.041,1.528037089139e-05,"MATN1"
6.59609617823087e-10,0.808508484190757,0.417,0.122,1.54051826242582e-05,"ELF3"
6.65953304752995e-10,-0.887689355038034,0.333,0.823,1.55533394325062e-05,"ANXA2"
6.6741987009574e-10,0.713351572809181,0.229,0.034,1.5587591066086e-05,"AQP6"
6.8585908638394e-10,0.662343595535744,0.562,0.222,1.60182389624969e-05,"SGOL2"
6.87481257110583e-10,-0.404442138253581,0.042,0.57,1.60561247598177e-05,"COX17"
6.8751887027084e-10,0.89043380904689,0.479,0.165,1.60570032151755e-05,"ARSK"
6.95707591647412e-10,0.283524461363843,0.229,0.034,1.62482508029253e-05,"TGM7"
6.9943228831486e-10,0.523372124037371,0.312,0.065,1.63352410935936e-05,"ROR2"
7.00073092402193e-10,-1.30605448346014,0.521,0.919,1.63502070730532e-05,"HSPB7"
7.04110393971745e-10,0.215956448278203,0.271,0.049,1.64444982512101e-05,"TCHH"
7.0530026658409e-10,0.232265690782459,0.479,0.16,1.64722877260714e-05,"GINS4"
7.06834904819262e-10,1.07183214377164,0.604,0.275,1.65081292020539e-05,"LOC100216546"
7.34235365608888e-10,0.516139892835158,0.312,0.066,1.71480669637956e-05,"SPOCD1"
7.37465800150546e-10,0.218953555930502,0.354,0.087,1.7223513762516e-05,"MAP3K9"
7.37943615849025e-10,0.833232797092981,0.417,0.114,1.7234673148154e-05,"PPP3R2"
7.52737179759425e-10,0.707203991415343,0.479,0.165,1.75801768332814e-05,"RP1L1"
7.53413302429882e-10,0.466652942385554,0.938,0.693,1.75959676782499e-05,"DICER1"
7.54002093357676e-10,0.630138077857926,0.333,0.078,1.76097188903685e-05,"ANKS4B"
7.55835224315303e-10,0.464695882004247,0.229,0.034,1.76525316638839e-05,"LOC283693"
7.61970462607337e-10,-1.48873639501425,0.125,0.601,1.77958201541944e-05,"VAMP3"
7.80595986827642e-10,0.565918739710781,0.146,0.012,1.82308192723596e-05,"GJD2"
7.83494956208598e-10,0.244747391092659,0.312,0.068,1.82985247022518e-05,"UGT8"
7.91063356783405e-10,0.26193652958969,0.312,0.066,1.84752846976764e-05,"PHF2P1"
7.94352463771584e-10,0.706664627094242,0.875,0.604,1.85521017913854e-05,"ATM"
8.00819458013886e-10,0.858479752442643,0.667,0.331,1.87031384419143e-05,"PPARGC1A"
8.04027113088492e-10,0.853982253726613,0.438,0.134,1.87780532261817e-05,"STX1B"
8.04588876522152e-10,0.505775650008834,0.646,0.261,1.87911732111749e-05,"C12orf5"
8.0758465757556e-10,0.350516062848324,0.458,0.149,1.88611396776772e-05,"TTPA"
8.10212963034075e-10,0.160339038058292,0.333,0.075,1.89225237516608e-05,"KIF24"
8.12793582250586e-10,0.455052247455724,0.271,0.049,1.89827941134624e-05,"TMEM72-AS1"
8.12836208196484e-10,0.199577877039884,0.146,0.012,1.89837896424289e-05,"PROL1"
8.14971732836888e-10,0.457767867538933,0.542,0.217,1.90336648204055e-05,"PDE11A"
8.17260726014059e-10,1.39015267807824,0.312,0.068,1.90871242560583e-05,"LOC283194"
8.24790424155139e-10,0.215970996438232,0.25,0.041,1.92629803561433e-05,"GYLTL1B"
8.3030596825681e-10,-1.11274228689714,0.479,0.873,1.93917958886378e-05,"TMBIM6"
8.36812774012543e-10,0.34689973106226,0.5,0.187,1.95437623370629e-05,"SEMA3D"
8.54473713027113e-10,0.366974279918592,0.542,0.212,1.99562335677482e-05,"SCN8A"
8.57368823952465e-10,-1.93854302333139,0.375,0.779,2.00238488834098e-05,"TAGLN"
8.578534457047e-10,0.597195740403734,0.396,0.109,2.00351672244333e-05,"TONSL"
8.58578433772094e-10,1.39403954789903,0.292,0.059,2.00520993207473e-05,"NPY2R"
8.66337559718599e-10,-1.49134917216865,0.208,0.681,2.02333137072279e-05,"ANAPC11"
8.82172553788403e-10,0.492926793992157,0.375,0.098,2.06031399937282e-05,"GALNT8"
8.9922478644551e-10,0.272376394279484,0.146,0.012,2.10013948874349e-05,"SLAMF9"
9.08428155654783e-10,0.953447642681348,0.562,0.219,2.12163395753175e-05,"PDE8B"
9.24142030320837e-10,0.465715356838361,0.333,0.075,2.15833371181431e-05,"LOC440600"
9.27659859766877e-10,0.675487700944625,0.312,0.066,2.16654960248554e-05,"HES2"
9.29098830051503e-10,0.434990230509066,0.458,0.149,2.16991031758529e-05,"SLC41A2"
9.36232529859657e-10,0.121696440984129,0.146,0.012,2.18657107348723e-05,"SERPINA10"
9.38632621648327e-10,0.69493692880469,0.271,0.051,2.19217648785967e-05,"CPEB1"
9.43204354358002e-10,-0.611136017164061,0.708,0.983,2.20285376960311e-05,"TNS1"
9.61024996800446e-10,0.3430462319386,0.542,0.222,2.24447388002744e-05,"FMN1"
9.61928144975602e-10,0.129553582181447,0.542,0.2,2.24658318259052e-05,"CADM2"
9.84007704652519e-10,0.306033077894705,0.188,0.022,2.29814999421596e-05,"KRT4"
9.92342560330708e-10,0.81394600595753,0.438,0.134,2.31761604965237e-05,"MST1R"
1.00680695092543e-09,0.345436897025183,0.333,0.078,2.35139763388634e-05,"SPAM1"
1.0110010528862e-09,0.628904693419314,0.25,0.042,2.36119295901572e-05,"LRRC43"
1.01475717507824e-09,0.677997813069424,0.146,0.012,2.36996538239523e-05,"EDN2"
1.02025570883642e-09,0.220294305435578,0.479,0.166,2.38280720798745e-05,"LOC728558"
1.02223056524351e-09,-0.77204982768183,0.229,0.716,2.38741948512622e-05,"EIF3E"
1.02478743033854e-09,-0.804739953888835,0.417,0.947,2.39339104355566e-05,"CRIP2"
1.03008632663738e-09,-0.929316836661812,0.333,0.778,2.40576661586161e-05,"CNN3"
1.03096854689453e-09,-1.32091450556935,0.229,0.72,2.40782704127217e-05,"LGALS3BP"
1.03123090206057e-09,1.03402981649607,0.312,0.066,2.40843977176247e-05,"LYPD5"
1.03521799863799e-09,0.655563090083883,0.438,0.146,2.41775163581902e-05,"C7orf63"
1.04002801580048e-09,0.44140770706442,0.354,0.09,2.42898543090202e-05,"SLITRK1"
1.04113329498622e-09,1.11453534201472,0.5,0.175,2.43156681044032e-05,"AMBRA1"
1.0438283229915e-09,0.113857889490362,0.458,0.149,2.43786104834664e-05,"DCC"
1.04514678965718e-09,0.484699354031373,0.333,0.08,2.44094032724433e-05,"PAK3"
1.04682767991572e-09,1.19325851444534,0.417,0.122,2.44486604644316e-05,"RBP3"
1.06430231126807e-09,0.410825552538114,0.542,0.212,2.48567804796659e-05,"RUNX2"
1.06624569201878e-09,0.800102697043529,0.167,0.017,2.49021681370986e-05,"NCR3"
1.06681894601683e-09,-0.637353948226239,0.646,0.947,2.4915556484223e-05,"ABLIM1"
1.09693121216316e-09,0.272532706290665,0.333,0.075,2.56188284600706e-05,"LMTK3"
1.10737749672839e-09,0.386200432597169,0.271,0.049,2.58628014360916e-05,"F2"
1.11410837145334e-09,0.148030197007146,0.521,0.2,2.60200010152927e-05,"UNC80"
1.11589679058061e-09,0.236264448101644,0.396,0.112,2.60617695440102e-05,"TRIM67"
1.11958252278545e-09,1.0799350697411,0.188,0.022,2.61478498196541e-05,"OR5P3"
