"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"C7","C5","EFNB1","EPHB1",2.81326013127242e-05,0,"EFNB1_EPHB1","EFNB1 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
"C8","C5","EFNB1","EPHB1",3.92303028626214e-05,0,"EFNB1_EPHB1","EFNB1 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
"C2","C5","EFNB1","EPHB2",7.05938180512972e-05,0,"EFNB1_EPHB2","EFNB1 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C5","EFNB1","EPHB2",0.000227757262321,0,"EFNB1_EPHB2","EFNB1 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C4","C5","EFNB1","EPHB2",0.000110903630578547,0,"EFNB1_EPHB2","EFNB1 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C7","C5","EFNB1","EPHB2",6.25933714157758e-05,0,"EFNB1_EPHB2","EFNB1 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C8","C5","EFNB1","EPHB2",8.72839133909192e-05,0,"EFNB1_EPHB2","EFNB1 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C2","C5","EFNB1","EPHB3",0.000216721259068611,0,"EFNB1_EPHB3","EFNB1 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C5","EFNB1","EPHB3",0.000698981697589123,0,"EFNB1_EPHB3","EFNB1 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C4","C5","EFNB1","EPHB3",0.000340442968536715,0,"EFNB1_EPHB3","EFNB1 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C7","C5","EFNB1","EPHB3",0.000192163270213494,0,"EFNB1_EPHB3","EFNB1 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C8","C5","EFNB1","EPHB3",0.000267950177281229,0,"EFNB1_EPHB3","EFNB1 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C2","EFNB1","EPHB4",0.000445882226372784,0.02,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C2","C3","EFNB1","EPHB4",0.000484469741669232,0.02,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C3","EFNB1","EPHB4",0.00156160866851695,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C4","C3","EFNB1","EPHB4",0.000760927218499449,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C4","EFNB1","EPHB4",0.000731529891669908,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C8","EFNB1","EPHB4",0.00144303816477611,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C4","C8","EFNB1","EPHB4",0.000703108392967644,0.04,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C2","C3","EFNB2","EPHA4",0.00126595903853556,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C3","EFNB2","EPHA4",0.00563418342181953,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C4","C3","EFNB2","EPHA4",0.00101632454441849,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C3","EFNB2","EPHA4",0.00271614320433926,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C8","C3","EFNB2","EPHA4",0.00565036169973842,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C5","EFNB2","EPHA4",0.00158589144012018,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C2","C8","EFNB2","EPHA4",0.00280040557656709,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C8","EFNB2","EPHA4",0.0123975535209043,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C4","C8","EFNB2","EPHA4",0.00224887485323773,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C8","EFNB2","EPHA4",0.00599777638550914,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C8","C8","EFNB2","EPHA4",0.0124329096565233,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C2","C5","EFNB2","EPHB1",5.65295661481486e-05,0,"EFNB2_EPHB1","EFNB2 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C5","EFNB2","EPHB1",0.000252641948866344,0,"EFNB2_EPHB1","EFNB2 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
"C4","C5","EFNB2","EPHB1",4.53716653138614e-05,0.01,"EFNB2_EPHB1","EFNB2 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C5","EFNB2","EPHB1",0.000121453917343274,0,"EFNB2_EPHB1","EFNB2 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
"C6","C5","EFNB2","EPHB1",1.51013263775572e-05,0.01,"EFNB2_EPHB1","EFNB2 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
"C7","C5","EFNB2","EPHB1",1.82091232563983e-05,0.01,"EFNB2_EPHB1","EFNB2 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
"C8","C5","EFNB2","EPHB1",0.000253371335165538,0,"EFNB2_EPHB1","EFNB2 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
"C2","C5","EFNB2","EPHB2",0.000125770561007618,0,"EFNB2_EPHB2","EFNB2 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C5","EFNB2","EPHB2",0.000561958821340211,0,"EFNB2_EPHB2","EFNB2 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C4","C5","EFNB2","EPHB2",0.000100947135875511,0,"EFNB2_EPHB2","EFNB2 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C5","EFNB2","EPHB2",0.000270196883554067,0,"EFNB2_EPHB2","EFNB2 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C6","C5","EFNB2","EPHB2",3.36000929831211e-05,0,"EFNB2_EPHB2","EFNB2 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C7","C5","EFNB2","EPHB2",4.05147130799552e-05,0,"EFNB2_EPHB2","EFNB2 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C8","C5","EFNB2","EPHB2",0.000563580713050674,0,"EFNB2_EPHB2","EFNB2 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C2","C5","EFNB2","EPHB3",0.000386068384764282,0,"EFNB2_EPHB3","EFNB2 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C5","EFNB2","EPHB3",0.00172344648833435,0,"EFNB2_EPHB3","EFNB2 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C4","C5","EFNB2","EPHB3",0.000309885715346312,0,"EFNB2_EPHB3","EFNB2 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C5","EFNB2","EPHB3",0.000829155078166707,0,"EFNB2_EPHB3","EFNB2 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C6","C5","EFNB2","EPHB3",0.000103159346740984,0,"EFNB2_EPHB3","EFNB2 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C7","C5","EFNB2","EPHB3",0.000124386902968511,0,"EFNB2_EPHB3","EFNB2 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C8","C5","EFNB2","EPHB3",0.00172841479853038,0,"EFNB2_EPHB3","EFNB2 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C2","EFNB2","EPHB4",0.00109979921928882,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C3","EFNB2","EPHB4",0.00384552013721501,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C3","EFNB2","EPHB4",0.00185213380910453,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C8","C3","EFNB2","EPHB4",0.00385658227719353,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C4","EFNB2","EPHB4",0.00180361294817601,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C8","C4","EFNB2","EPHB4",0.00180881194157787,0.03,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C8","EFNB2","EPHB4",0.00355415311111913,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C8","C8","EFNB2","EPHB4",0.00356438009490103,0.02,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C2","EFNB3","EPHA4",6.84314311046075e-05,0,"EFNB3_EPHA4","EFNB3 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C3","EFNB3","EPHA4",0.000829513335189476,0,"EFNB3_EPHA4","EFNB3 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C4","EFNB3","EPHA4",0.000113829458604972,0,"EFNB3_EPHA4","EFNB3 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C5","EFNB3","EPHA4",0.000232680860481732,0,"EFNB3_EPHA4","EFNB3 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C8","EFNB3","EPHA4",0.00183592421292328,0,"EFNB3_EPHA4","EFNB3 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C5","EFNB3","EPHB1",3.70252582895635e-05,0,"EFNB3_EPHB1","EFNB3 - EPHB1","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C5","EFNB3","EPHB2",8.23781090422787e-05,0,"EFNB3_EPHB2","EFNB3 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C5","EFNB3","EPHB3",0.000252892568928874,0,"EFNB3_EPHB3","EFNB3 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C2","EFNB3","EPHB4",0.000161294749700506,0,"EFNB3_EPHB4","EFNB3 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C3","EFNB3","EPHB4",0.000565303662494101,0,"EFNB3_EPHB4","EFNB3 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C4","EFNB3","EPHB4",0.000264674053392286,0,"EFNB3_EPHB4","EFNB3 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C5","EFNB3","EPHB4",0.000164846726597989,0,"EFNB3_EPHB4","EFNB3 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C8","EFNB3","EPHB4",0.000522341463746638,0,"EFNB3_EPHB4","EFNB3 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"C5","C5","EFNB3","EPHB6",0.000440215836587192,0,"EFNB3_EPHB6","EFNB3 - EPHB6","EPHB","Cell-Cell Contact","PMID: 15114347"
"C3","C2","ESAM","ESAM",0.0352214126674246,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"C2","C3","ESAM","ESAM",0.0352214126674246,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"C3","C3","ESAM","ESAM",0.107013465345358,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"C4","C3","ESAM","ESAM",0.0441044299721641,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"C8","C3","ESAM","ESAM",0.0961180160860654,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"C3","C4","ESAM","ESAM",0.0441044299721641,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"C8","C4","ESAM","ESAM",0.0393318789806967,0.02,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"C3","C8","ESAM","ESAM",0.0961180160860654,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"C4","C8","ESAM","ESAM",0.0393318789806967,0.02,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"C8","C8","ESAM","ESAM",0.0862247618889969,0.01,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"C2","C4","ICAM1","ITGAX_ITGB2",6.73666777818566e-06,0.01,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C3","C4","ICAM1","ITGAX_ITGB2",5.80579168808959e-05,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C4","C4","ICAM1","ITGAX_ITGB2",1.76341641766614e-05,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C5","C4","ICAM1","ITGAX_ITGB2",1.9997466472372e-05,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C6","C4","ICAM1","ITGAX_ITGB2",2.01373131460318e-05,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C7","C4","ICAM1","ITGAX_ITGB2",2.43210923178836e-05,0.01,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C8","C4","ICAM1","ITGAX_ITGB2",0.000183827791856532,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C2","C7","ICAM1","ITGAX_ITGB2",0.000214908657846054,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C3","C7","ICAM1","ITGAX_ITGB2",0.00184919208674431,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C4","C7","ICAM1","ITGAX_ITGB2",0.000562363904378091,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C5","C7","ICAM1","ITGAX_ITGB2",0.000637684455345603,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C6","C7","ICAM1","ITGAX_ITGB2",0.000642141148889338,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C7","C7","ICAM1","ITGAX_ITGB2",0.000775453806832638,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C8","C7","ICAM1","ITGAX_ITGB2",0.00583243360098315,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"C2","C7","ICAM1","ITGAL_ITGB2",5.83858717842523e-05,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C3","C7","ICAM1","ITGAL_ITGB2",0.000502982919151527,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C4","C7","ICAM1","ITGAL_ITGB2",0.000152820365716803,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C5","C7","ICAM1","ITGAL_ITGB2",0.000173297965351598,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C6","C7","ICAM1","ITGAL_ITGB2",0.000174509688983079,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C7","C7","ICAM1","ITGAL_ITGB2",0.000210759504085037,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C8","C7","ICAM1","ITGAL_ITGB2",0.00159105263814775,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C2","C7","ICAM2","ITGAL_ITGB2",0.00115515534895962,0,"ICAM2_ITGAL_ITGB2","ICAM2 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C3","C7","ICAM2","ITGAL_ITGB2",0.00661518049306895,0,"ICAM2_ITGAL_ITGB2","ICAM2 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C4","C7","ICAM2","ITGAL_ITGB2",0.00242978262142851,0,"ICAM2_ITGAL_ITGB2","ICAM2 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C8","C7","ICAM2","ITGAL_ITGB2",0.00252649612373539,0,"ICAM2_ITGAL_ITGB2","ICAM2 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C2","C7","ICAM1","ITGAM_ITGB2",0.000136098041685901,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C3","C7","ICAM1","ITGAM_ITGB2",0.00117176468671049,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C4","C7","ICAM1","ITGAM_ITGB2",0.000356181004183758,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C5","C7","ICAM1","ITGAM_ITGB2",0.000403897483230137,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C6","C7","ICAM1","ITGAM_ITGB2",0.000406720935065232,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C7","C7","ICAM1","ITGAM_ITGB2",0.000491182855033179,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C8","C7","ICAM1","ITGAM_ITGB2",0.00370120847059777,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C2","C7","ICAM2","ITGAM_ITGB2",0.00268875318537169,0,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C3","C7","ICAM2","ITGAM_ITGB2",0.0152866341634409,0,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C4","C7","ICAM2","ITGAM_ITGB2",0.00564602531511217,0,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C8","C7","ICAM2","ITGAM_ITGB2",0.0058700027778768,0,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"C2","C5","ICAM1","ITGAL",2.74549376803757e-06,0.02,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C3","C5","ICAM1","ITGAL",2.36619202523025e-05,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C4","C5","ICAM1","ITGAL",7.18675790869458e-06,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C5","C5","ICAM1","ITGAL",8.1499270457468e-06,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C6","C5","ICAM1","ITGAL",8.20692195494253e-06,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C7","C5","ICAM1","ITGAL",9.9120374115931e-06,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C8","C5","ICAM1","ITGAL",7.49259176288604e-05,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C2","C7","ICAM1","ITGAL",1.33577496774141e-05,0.01,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C3","C7","ICAM1","ITGAL",0.000115113885648911,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C4","C7","ICAM1","ITGAL",3.49653917508815e-05,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C5","C7","ICAM1","ITGAL",3.96513051666687e-05,0.01,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C6","C7","ICAM1","ITGAL",3.99285899614503e-05,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C7","C7","ICAM1","ITGAL",4.82240566250504e-05,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C8","C7","ICAM1","ITGAL",0.000364438085560888,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"C2","C5","ICAM1","SPN",5.88466606986461e-05,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"C3","C5","ICAM1","SPN",0.000506950747043239,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"C4","C5","ICAM1","SPN",0.000154026329171907,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"C5","C5","ICAM1","SPN",0.000174665497080845,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"C6","C5","ICAM1","SPN",0.000175886781003484,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
