File,UMAP1,UMAP2,NDUFB7,Has_NDUFB7
Visium_control_P1.h5ad,3.8163490337386214,2.0448748446926954,2.14593349055409,True
Visium_control_P1.h5ad,3.907142643357762,0.791944799564827,1.507939083162056,True
Visium_control_P1.h5ad,1.8117504161849105,-0.7287196539416427,1.9673855005393495,True
Visium_control_P1.h5ad,0.9447808307662093,-2.4414809368624804,2.527916451041933,True
Visium_control_P1.h5ad,-2.651141639326564,-1.5643478058352585,1.972163183049855,True
Visium_control_P1.h5ad,2.4982614559187972,2.197754202030647,0.0,True
Visium_control_P1.h5ad,-1.861442800138942,-0.7480811499133224,2.680338691187565,True
Visium_control_P1.h5ad,-4.77176814851617,0.17613023295258334,2.6340390328933907,True
Visium_control_P1.h5ad,-4.063047047232143,-2.422993006564629,1.8889556966661787,True
Visium_control_P1.h5ad,2.824951652909764,1.0816325522885208,2.2225080911796598,True
Visium_control_P1.h5ad,-1.873368259047023,-0.09761685357238004,2.305312131792056,True
Visium_control_P1.h5ad,3.572348598863133,0.967495439194191,2.295952064999632,True
Visium_control_P1.h5ad,-0.9236221271500504,-2.404473843432915,1.130393750128086,True
Visium_control_P1.h5ad,0.6258320850386703,-0.06899970994139859,1.41352519036667,True
Visium_control_P1.h5ad,2.5275688213362777,1.8696391560063248,1.8404570996120742,True
Visium_control_P1.h5ad,4.2358484310164535,1.1077396549210434,2.0816321230596544,True
Visium_control_P1.h5ad,-3.094968076323024,-1.2636347435488815,1.862636672335038,True
Visium_control_P1.h5ad,-1.0315394359574235,-1.7218087337985153,2.4045123735641587,True
Visium_control_P1.h5ad,-3.842029090498439,-0.1009680651202316,1.9713648009340408,True
Visium_control_P1.h5ad,-1.3149392562851823,-0.03145879731322476,2.4876917832699865,True
Visium_control_P1.h5ad,1.9558773082747543,1.7546808697209244,2.913524040475829,True
Visium_control_P1.h5ad,-2.5628228145584977,0.8544780142531281,2.706899846541825,True
Visium_control_P1.h5ad,2.5226640743270003,-1.2787459515109176,2.006199445413618,True
Visium_control_P1.h5ad,2.3508529705061996,-0.674210133410942,3.1012170992533483,True
Visium_control_P1.h5ad,1.8512535137190902,0.8447044916376953,2.317388069562121,True
Visium_control_P1.h5ad,0.3668012660994613,-1.2628091000094528,2.1856933420469997,True
Visium_control_P1.h5ad,3.3829221767439925,1.2588969446644669,1.4992347723004862,True
Visium_control_P1.h5ad,-1.1050982433304704,-2.805667939044487,1.0074197209180789,True
