region,ndufb7,cm_score,fb_score,ndufb7_residual,cm_bin
FZ,0.0,1.0986831999597768,1.8400694532039945,-0.3240724506405145,Q1_low
FZ,0.0,1.1224729022155322,2.675644461155356,-0.334981385145501,Q1_low
FZ,0.0,0.6797696223824459,2.354687459430308,-0.13197669711190096,Q1_low
FZ,0.0,1.7267947099959664,3.783368667097702,-0.6120973805513239,Q1_low
FZ,1.9971564398819563,3.8185390214731547,1.1133479728422013,0.4258750624160734,Q4
FZ,2.748544656607301,1.9922482359914997,2.0614084924554756,2.01472170345019,Q1_low
FZ,0.0,2.977916157466635,3.1229056512882147,-1.18580787854377,Q2
FZ,1.742662943337302,3.581802745044693,1.2653489154342963,0.2799386426581907,Q3
FZ,2.6309241979069813,0.5261848395813963,2.048365160807229,2.569374878091654,Q1_low
FZ,0.0,1.737810165653983,3.134159860720464,-0.6171485948550597,Q1_low
FZ,2.298634647921138,3.5764545782146606,1.7516974097898126,0.8383627865808354,Q3
FZ,0.0,0.7298882977797431,2.67362493821063,-0.15495896656226876,Q1_low
FZ,2.650272400435399,2.0318565585965587,2.655913985895311,1.8982867736766695,Q1_low
FZ,0.0,2.3518293358960642,2.5405582490701404,-0.8987113837023444,Q1_low
FZ,0.0,2.868798055751431,3.461188207411823,-1.1357710091402604,Q2
FZ,1.479028909280648,2.7029480550125697,1.6567818161513346,0.41930957898283694,Q1_low
FZ,0.0,1.516221686075219,1.8896717513619687,-0.515537646353194,Q1_low
FZ,1.965535648690998,3.2319409269195867,3.365840596973368,0.6632429338590338,Q3
FZ,0.0,3.6147188111769024,2.404889298086315,-1.4778181932271446,Q3
FZ,1.9096063965242391,3.8392040766146396,1.9246984505274645,0.32884891336115896,Q4
FZ,2.363611797718596,0.0,3.5497264774313115,2.543348219557374,Q1_low
FZ,1.3754432698842367,3.510426942003133,1.5541425525047825,-0.0545511566564616,Q3
FZ,0.0,2.882399463014198,1.7670978663444545,-1.142008029654852,Q2
FZ,0.0,3.3454930667062435,0.7292063210860955,-1.3543628434328394,Q3
FZ,1.9069170642530615,2.6508960314241015,2.029105791059396,0.8710665537527424,Q1_low
FZ,0.0,3.75141572756297,1.30262363069387,-1.5405015211586013,Q3
FZ,2.3467738144796337,1.6238731053736668,2.7984481608825775,1.7818718562123848,Q1_low
FZ,2.0436751020091526,3.644621964043322,2.2288132462187384,0.5521446087033699,Q3
FZ,0.0,4.0712088425181,1.2506445396029733,-1.6871448926765087,Q4
FZ,2.1271576769937455,3.9664318951187267,1.1599520948218087,0.48805898701973827,Q4
FZ,2.1803376325094117,3.7267982233453667,1.6474785744518572,0.6511246402402837,Q3
FZ,3.316380865721767,1.1950511404624797,1.8817604115948192,2.948118221356987,Q1_low
FZ,2.5137158020148327,0.6331074615267764,2.576543338833199,2.4031363654135163,Q1_low
FZ,1.8137606951335201,3.0848912397244135,2.7019348836808517,0.5788986437602719,Q2
FZ,0.0,2.9853361608571616,2.1071124096907825,-1.1892103730409196,Q2
FZ,0.0,1.3154875451861756,1.124643584930568,-0.4234896008446153,Q1_low
FZ,2.5206988601970424,3.818495362007803,1.2603494300985212,0.9494375030846269,Q4
FZ,2.8045667576146696,2.646139741729897,2.286597000072647,1.7708972770491942,Q1_low
FZ,0.0,0.7691806717997621,2.6438284911929975,-0.17297675972847465,Q1_low
FZ,0.0,0.46664200446282045,3.0797067154547824,-0.034245535952601325,Q1_low
FZ,0.0,2.349561172602027,1.6560549109581224,-0.897671301545987,Q1_low
FZ,0.0,1.693602111055224,3.4275292580056194,-0.5968766819481187,Q1_low
FZ,0.0,1.442020645058419,1.4607948628636844,-0.4815122395636551,Q1_low
FZ,0.0,1.0433984913178302,2.9837148134214098,-0.29872126048190917,Q1_low
FZ,0.0,1.6501448115494184,1.5274004376700365,-0.57694903304458,Q1_low
FZ,2.284252284455756,1.9168237039356988,2.7711800766116244,1.5850157784689507,Q1_low
FZ,0.0,2.9016238525837097,3.035403664631301,-1.150823508068896,Q2
FZ,0.0,1.0438342646928476,2.6943707657330154,-0.2989210874135779,Q1_low
FZ,1.7355716625515685,3.7080292081523005,2.4904252556004405,0.21496533358839764,Q3
FZ,0.0,0.5491624249583663,1.020690426046503,-0.07208585244046617,Q1_low
FZ,2.1927924371168803,3.5536759472736845,2.7278919406280333,0.7429658764523461,Q3
FZ,0.0,2.083842590355082,3.1515484936493614,-0.7758241855406356,Q1_low
FZ,0.0,1.893633000037535,1.0908363678312814,-0.6886022463718745,Q1_low
FZ,0.0,3.3672037604580574,2.7393845705504103,-1.3643184340346117,Q3
FZ,0.0,0.604203918653728,2.972598193538093,-0.09732551468273176,Q1_low
