cell_id,ndufb7_expression,cell_type
SC_92563_37_19,0,N_LA_NCM
SC_92563_37_20,1,N_LA_NCM
SC_92563_37_14,0,N_LA_NCM
SC_92563_38_37,7,N_LA_NCM
SC_92563_39_63,24,N_LA_NCM
SC_92563_39_64,2,N_LA_NCM
SC_92563_39_16,1,N_LA_NCM
SC_92563_39_22,0,N_LA_NCM
SC_92563_39_65,0,N_LA_NCM
SC_92563_39_71,1,N_LA_NCM
SC_92563_39_23,0,N_LA_NCM
SC_92563_39_12,4,N_LA_NCM
SC_92563_39_18,0,N_LA_NCM
SC_92563_39_62,0,N_LA_NCM
SC_92563_39_13,0,N_LA_NCM
SC_92563_39_14,0,N_LA_NCM
SC_92563_40_39,5,N_LA_NCM
SC_92563_40_40,19,N_LA_NCM
SC_92563_41_64,0,N_LA_NCM
SC_92563_40_41,10,N_LA_NCM
SC_92563_40_36,1,N_LA_NCM
SC_92563_41_60,1,N_LA_NCM
SC_92563_40_37,1,N_LA_NCM
SC_92563_41_61,0,N_LA_NCM
SC_92563_41_67,0,N_LA_NCM
SC_92563_41_15,14,N_LA_NCM
SC_92563_41_16,0,N_LA_NCM
SC_92563_41_22,0,N_LA_NCM
SC_92563_41_23,10,N_LA_NCM
SC_92563_41_12,0,N_LA_NCM
SC_92563_42_41,0,N_LA_NCM
SC_92563_42_47,1,N_LA_NCM
SC_92563_42_36,0,N_LA_NCM
SC_92563_41_13,0,N_LA_NCM
SC_92563_41_19,0,N_LA_NCM
SC_92563_42_43,0,N_LA_NCM
SC_92563_42_38,0,N_LA_NCM
SC_92563_38_52,0,N_LA_CM
SC_92563_37_35,4,N_LA_CM
SC_92563_37_24,5,N_LA_CM
SC_92563_37_30,0,N_LA_CM
SC_92563_38_53,0,N_LA_CM
SC_92563_38_54,1,N_LA_CM
SC_92563_37_25,2,N_LA_CM
SC_92563_38_10,1,N_LA_CM
SC_92563_39_27,2,N_LA_CM
SC_92563_39_30,2,N_LA_CM
SC_92563_38_1,5,N_LA_CM
SC_92563_39_32,12,N_LA_CM
SC_92563_40_53,1,N_LA_CM
SC_92563_40_48,0,N_LA_CM
SC_92563_40_11,7,N_LA_CM
SC_92563_41_33,5,N_LA_CM
SC_92563_41_27,8,N_LA_CM
SC_92563_41_28,2,N_LA_CM
SC_92563_42_51,0,N_LA_CM
SC_92563_42_58,1,N_LA_CM
SC_92563_41_24,2,N_LA_CM
SC_92563_41_30,14,N_LA_CM
SC_92563_42_54,0,N_LA_CM
SC_92563_38_33,1,N_LA_CM
SC_92563_38_30,4,N_LA_CM
SC_92563_37_2,1,N_LA_CM
SC_92563_38_32,10,N_LA_CM
SC_92563_39_52,0,N_LA_CM
SC_92563_39_3,22,N_LA_CM
SC_92563_39_4,18,N_LA_CM
SC_92563_39_59,13,N_LA_CM
SC_92563_39_11,4,N_LA_CM
SC_92563_39_50,1,N_LA_CM
SC_92563_40_27,0,N_LA_CM
SC_92563_40_29,2,N_LA_CM
SC_92563_40_24,0,N_LA_CM
SC_92563_41_53,0,N_LA_CM
SC_92563_40_25,0,N_LA_CM
SC_92563_41_49,0,N_LA_CM
SC_92563_41_56,0,N_LA_CM
SC_92563_41_4,23,N_LA_CM
SC_92563_41_10,15,N_LA_CM
SC_92563_41_8,7,N_LA_CM
SC_92563_42_12,0,N_LA_NCM
SC_92563_43_41,10,N_LA_NCM
SC_92563_43_36,0,N_LA_NCM
SC_92563_43_42,42,N_LA_NCM
SC_92563_42_14,0,N_LA_NCM
SC_92563_43_43,30,N_LA_NCM
SC_92563_43_38,21,N_LA_NCM
SC_92563_44_69,2,N_LA_NCM
SC_92563_44_16,1,N_LA_NCM
SC_92563_44_65,1,N_LA_NCM
SC_92563_44_67,4,N_LA_NCM
SC_92563_44_68,0,N_LA_NCM
SC_92563_44_62,0,N_LA_NCM
SC_92563_44_13,0,N_LA_NCM
SC_92563_44_20,17,N_LA_NCM
SC_92563_45_46,36,N_LA_NCM
SC_92563_46_69,0,N_LA_NCM
SC_92563_46_64,0,N_LA_NCM
SC_92563_45_41,62,N_LA_NCM
SC_92563_46_66,0,N_LA_NCM
SC_92563_45_37,0,N_LA_NCM
SC_92563_45_43,0,N_LA_NCM
SC_92563_45_44,0,N_LA_NCM
SC_92563_46_67,1,N_LA_NCM
SC_92563_46_16,8,N_LA_NCM
SC_92563_47_45,55,N_LA_NCM
SC_92563_47_39,2,N_LA_NCM
SC_92563_46_23,0,N_LA_NCM
SC_92563_46_18,0,N_LA_NCM
SC_92563_47_41,45,N_LA_NCM
SC_92563_46_20,0,N_LA_NCM
SC_92563_46_14,0,N_LA_NCM
SC_92563_47_37,7,N_LA_NCM
SC_92563_43_69,0,N_LA_NCM
SC_92563_43_22,1,N_LA_NCM
SC_92563_43_71,1,N_LA_NCM
SC_92563_43_66,98,N_LA_NCM
SC_92563_43_12,0,N_LA_NCM
SC_92563_43_18,13,N_LA_NCM
SC_92563_43_13,1,N_LA_NCM
SC_92563_43_14,10,N_LA_NCM
SC_92563_44_45,14,N_LA_NCM
SC_92563_44_46,33,N_LA_NCM
SC_92563_45_69,0,N_LA_NCM
SC_92563_45_64,82,N_LA_NCM
SC_92563_44_42,0,N_LA_NCM
SC_92563_45_66,0,N_LA_NCM
SC_92563_44_37,0,N_LA_NCM
SC_92563_44_43,0,N_LA_NCM
SC_92563_45_68,1,N_LA_NCM
SC_92563_45_21,51,N_LA_NCM
SC_92563_46_39,5,N_LA_NCM
SC_92563_46_46,8,N_LA_NCM
SC_92563_45_23,0,N_LA_NCM
SC_92563_47_16,0,N_LA_NCM
SC_92563_47_22,0,N_LA_NCM
SC_92563_47_60,41,N_LA_NCM
SC_92563_47_61,1,N_LA_NCM
SC_92563_42_3,9,N_LA_CM
SC_92563_43_33,5,N_LA_CM
SC_92563_42_0,6,N_LA_CM
SC_92563_43_29,2,N_LA_CM
SC_92563_43_30,3,N_LA_CM
SC_92563_43_32,4,N_LA_CM
SC_92563_44_10,7,N_LA_CM
SC_92563_44_48,0,N_LA_CM
SC_92563_44_56,0,N_LA_CM
SC_92563_45_35,6,N_LA_CM
SC_92563_45_32,8,N_LA_CM
SC_92563_45_26,0,N_LA_CM
SC_92563_46_3,22,N_LA_CM
SC_92563_46_5,18,N_LA_CM
SC_92563_46_6,17,N_LA_CM
SC_92563_47_29,2,N_LA_CM
SC_92563_46_7,21,N_LA_CM
SC_92563_46_2,22,N_LA_CM
SC_92563_47_25,2,N_LA_CM
SC_92563_43_3,26,N_LA_CM
SC_92563_43_10,4,N_LA_CM
SC_92563_43_0,9,N_LA_CM
SC_92563_43_6,23,N_LA_CM
SC_92563_43_7,28,N_LA_CM
SC_92563_44_32,10,N_LA_CM
SC_92563_45_50,0,N_LA_CM
SC_92563_45_3,55,N_LA_CM
SC_92563_45_10,8,N_LA_CM
SC_92563_46_33,4,N_LA_CM
SC_92563_46_34,9,N_LA_CM
SC_92563_45_5,28,N_LA_CM
SC_92563_46_29,15,N_LA_CM
SC_92563_46_24,0,N_LA_CM
SC_92563_47_9,17,N_LA_CM
SC_92563_47_10,17,N_LA_CM
SC_92563_47_56,1,N_LA_CM
SC_92563_47_1,11,N_LA_CM
SC_92563_47_8,2,N_LA_CM
SC_92563_48_63,0,N_LA_NCM
SC_92563_48_21,0,N_LA_NCM
SC_92563_48_65,1,N_LA_NCM
SC_92563_48_71,0,N_LA_NCM
SC_92563_48_17,0,N_LA_NCM
SC_92563_48_61,0,N_LA_NCM
SC_92563_48_62,1,N_LA_NCM
SC_92563_48_20,0,N_LA_NCM
SC_92563_49_46,1,N_LA_NCM
SC_92563_49_36,0,N_LA_NCM
SC_92563_50_60,0,N_LA_NCM
SC_92563_50_66,3,N_LA_NCM
SC_92563_49_43,0,N_LA_NCM
SC_92563_49_44,0,N_LA_NCM
SC_92563_50_67,1,N_LA_NCM
SC_92563_50_18,0,N_LA_NCM
SC_92563_51_36,1,N_LA_NCM
SC_92563_51_42,0,N_LA_NCM
SC_92563_50_19,4,N_LA_NCM
SC_92563_50_20,0,N_LA_NCM
SC_92563_50_14,12,N_LA_NCM
SC_92563_52_64,0,N_LA_NCM
SC_92563_52_22,0,N_LA_NCM
SC_92563_52_71,1,N_LA_NCM
SC_92563_52_60,6,N_LA_NCM
SC_92563_52_12,0,N_LA_NCM
SC_92563_52_18,1,N_LA_NCM
SC_92563_52_68,0,N_LA_NCM
SC_92563_52_13,0,N_LA_NCM
SC_92563_52_19,0,N_LA_NCM
SC_92563_49_65,85,N_LA_NCM
SC_92563_49_66,15,N_LA_NCM
SC_92563_48_38,21,N_LA_NCM
SC_92563_49_68,0,N_LA_NCM
SC_92563_50_45,0,N_LA_NCM
SC_92563_50_46,2,N_LA_NCM
SC_92563_49_18,0,N_LA_NCM
SC_92563_50_47,1,N_LA_NCM
SC_92563_49_13,2,N_LA_NCM
SC_92563_50_43,0,N_LA_NCM
SC_92563_51_70,227,N_LA_NCM
SC_92563_51_21,2,N_LA_NCM
SC_92563_51_15,2,N_LA_NCM
SC_92563_51_22,0,N_LA_NCM
SC_92563_51_71,0,N_LA_NCM
SC_92563_51_66,3,N_LA_NCM
SC_92563_51_17,0,N_LA_NCM
SC_92563_51_62,0,N_LA_NCM
SC_92563_52_39,2,N_LA_NCM
SC_92563_53_64,1,N_LA_NCM
SC_92563_52_47,0,N_LA_NCM
SC_92563_52_36,1,N_LA_NCM
SC_92563_52_37,0,N_LA_NCM
SC_92563_52_43,0,N_LA_NCM
SC_92563_53_67,35,N_LA_NCM
SC_92563_48_9,13,N_LA_CM
SC_92563_48_4,11,N_LA_CM
SC_92563_48_10,25,N_LA_CM
SC_92563_48_5,33,N_LA_CM
SC_92563_48_0,4,N_LA_CM
SC_92563_48_1,43,N_LA_CM
SC_92563_48_8,52,N_LA_CM
SC_92563_50_52,0,N_LA_CM
SC_92563_50_53,1,N_LA_CM
SC_92563_50_9,2,N_LA_CM
SC_92563_50_3,0,N_LA_CM
SC_92563_51_27,2,N_LA_CM
SC_92563_50_5,1,N_LA_CM
SC_92563_51_31,1,N_LA_CM
SC_92563_52_57,0,N_LA_CM
SC_92563_52_54,0,N_LA_CM
SC_92563_52_6,0,N_LA_CM
SC_92563_48_33,6,N_LA_CM
SC_92563_48_28,11,N_LA_CM
SC_92563_49_52,0,N_LA_CM
SC_92563_48_26,3,N_LA_CM
SC_92563_49_49,2,N_LA_CM
SC_92563_50_28,1,N_LA_CM
SC_92563_50_34,0,N_LA_CM
SC_92563_49_0,1,N_LA_CM
SC_92563_50_29,0,N_LA_CM
SC_92563_49_1,1,N_LA_CM
SC_92563_51_51,0,N_LA_CM
SC_92563_51_9,1,N_LA_CM
SC_92563_51_4,0,N_LA_CM
SC_92563_51_11,0,N_LA_CM
SC_92563_51_6,1,N_LA_CM
SC_92563_51_1,0,N_LA_CM
SC_92563_51_7,0,N_LA_CM
SC_92563_53_51,1,N_LA_CM
SC_92563_53_58,0,N_LA_CM
SC_92563_52_31,1,N_LA_CM
SC_92563_54_64,0,N_LA_NCM
SC_92563_53_36,1,N_LA_NCM
SC_92563_53_42,0,N_LA_NCM
SC_92563_54_66,0,N_LA_NCM
SC_92563_53_37,1,N_LA_NCM
SC_92563_53_43,0,N_LA_NCM
SC_92563_53_38,0,N_LA_NCM
SC_92563_54_61,0,N_LA_NCM
SC_92563_54_15,0,N_LA_NCM
SC_92563_55_40,1,N_LA_NCM
SC_92563_55_46,0,N_LA_NCM
SC_92563_54_12,0,N_LA_NCM
SC_92563_54_13,0,N_LA_NCM
SC_92563_54_20,1,N_LA_NCM
SC_92563_54_14,0,N_LA_NCM
SC_92563_56_64,0,N_LA_NCM
SC_92563_56_15,0,N_LA_NCM
SC_92563_56_22,0,N_LA_NCM
SC_92563_56_65,1,N_LA_NCM
SC_92563_56_66,0,N_LA_NCM
SC_92563_56_17,1,N_LA_NCM
SC_92563_56_12,0,N_LA_NCM
SC_92563_56_62,0,N_LA_NCM
SC_92563_56_19,0,N_LA_NCM
SC_92563_56_20,0,N_LA_NCM
SC_92563_57_47,0,N_LA_NCM
SC_92563_57_36,0,N_LA_NCM
SC_92563_58_71,1,N_LA_NCM
SC_92563_58_66,1,N_LA_NCM
SC_92563_58_67,1,N_LA_NCM
SC_92563_53_16,1,N_LA_NCM
SC_92563_54_40,0,N_LA_NCM
SC_92563_54_46,0,N_LA_NCM
SC_92563_53_13,0,N_LA_NCM
SC_92563_54_37,0,N_LA_NCM
SC_92563_54_38,0,N_LA_NCM
SC_92563_55_63,0,N_LA_NCM
SC_92563_55_64,0,N_LA_NCM
SC_92563_55_65,0,N_LA_NCM
SC_92563_55_71,1,N_LA_NCM
SC_92563_55_12,0,N_LA_NCM
SC_92563_55_18,1,N_LA_NCM
SC_92563_55_67,0,N_LA_NCM
SC_92563_55_19,0,N_LA_NCM
SC_92563_55_14,0,N_LA_NCM
SC_92563_56_41,0,N_LA_NCM
SC_92563_57_71,0,N_LA_NCM
SC_92563_57_60,0,N_LA_NCM
SC_92563_57_66,0,N_LA_NCM
SC_92563_56_44,0,N_LA_NCM
SC_92563_56_38,0,N_LA_NCM
SC_92563_57_67,0,N_LA_NCM
SC_92563_57_62,0,N_LA_NCM
SC_92563_58_46,1,N_LA_NCM
SC_92563_57_20,1,N_LA_NCM
SC_92563_58_37,1,N_LA_NCM
SC_92563_53_34,2,N_LA_CM
SC_92563_54_48,0,N_LA_CM
SC_92563_53_32,0,N_LA_CM
SC_92563_54_56,0,N_LA_CM
SC_92563_55_27,1,N_LA_CM
SC_92563_55_29,0,N_LA_CM
SC_92563_55_30,2,N_LA_CM
SC_92563_54_1,0,N_LA_CM
SC_92563_55_31,0,N_LA_CM
SC_92563_56_57,1,N_LA_CM
SC_92563_56_5,2,N_LA_CM
SC_92563_56_6,2,N_LA_CM
SC_92563_56_2,1,N_LA_CM
SC_92563_58_51,0,N_LA_CM
SC_92563_57_35,1,N_LA_CM
SC_92563_57_31,0,N_LA_CM
SC_92563_57_26,0,N_LA_CM
SC_92563_53_9,0,N_LA_CM
SC_92563_53_10,2,N_LA_CM
SC_92563_54_33,1,N_LA_CM
SC_92563_53_7,1,N_LA_CM
SC_92563_53_8,1,N_LA_CM
SC_92563_55_9,0,N_LA_CM
SC_92563_55_3,0,N_LA_CM
SC_92563_55_53,0,N_LA_CM
SC_92563_55_48,0,N_LA_CM
SC_92563_55_0,0,N_LA_CM
SC_92563_55_8,0,N_LA_CM
SC_92563_56_27,1,N_LA_CM
SC_92563_57_57,2,N_LA_CM
SC_92563_57_54,0,N_LA_CM
SC_92563_57_3,2,N_LA_CM
SC_92563_58_34,1,N_LA_CM
SC_92563_57_0,0,N_LA_CM
SC_92563_58_30,1,N_LA_CM
SC_92563_58_25,0,N_LA_CM
SC_92563_58_16,0,N_LA_NCM
SC_92563_58_22,1,N_LA_NCM
SC_92563_58_17,3,N_LA_NCM
SC_92563_58_12,1,N_LA_NCM
SC_92563_58_20,1,N_LA_NCM
SC_92563_60_21,0,N_LA_NCM
SC_92563_60_22,1,N_LA_NCM
SC_92563_60_71,12,N_LA_NCM
SC_92563_60_17,0,N_LA_NCM
SC_92563_60_23,0,N_LA_NCM
SC_92563_60_61,1,N_LA_NCM
SC_92563_60_68,7,N_LA_NCM
SC_92563_60_13,0,N_LA_NCM
SC_92563_61_45,18,N_LA_NCM
SC_92563_61_46,0,N_LA_NCM
SC_92563_62_63,0,N_LA_NCM
SC_92563_61_47,41,N_LA_NCM
SC_92563_61_36,0,N_LA_NCM
SC_92563_61_42,0,N_LA_NCM
SC_92563_62_60,0,N_LA_NCM
SC_92563_61_37,37,N_LA_NCM
SC_92563_62_67,51,N_LA_NCM
SC_92563_62_15,10,N_LA_NCM
SC_92563_63_46,0,N_LA_NCM
SC_92563_62_18,0,N_LA_NCM
SC_92563_63_41,0,N_LA_NCM
SC_92563_62_13,8,N_LA_NCM
SC_92563_62_19,0,N_LA_NCM
SC_92563_59_34,0,N_LA_CM
SC_92563_58_11,1,N_LA_CM
SC_92563_58_6,0,N_LA_CM
SC_92563_59_26,0,N_LA_CM
SC_92563_60_57,0,N_LA_CM
SC_92563_60_59,2,N_LA_CM
SC_92563_60_5,0,N_LA_CM
SC_92563_60_56,0,N_LA_CM
SC_92563_60_1,0,N_LA_CM
SC_92563_61_29,3,N_LA_CM
SC_92563_62_59,9,N_LA_CM
SC_92563_61_25,11,N_LA_CM
SC_92563_61_31,20,N_LA_CM
SC_92563_61_32,4,N_LA_CM
SC_92563_62_11,6,N_LA_CM
SC_92563_63_29,17,N_LA_CM
SC_92563_63_24,12,N_LA_CM
SC_92563_63_25,0,N_LA_CM
SC_92563_59_4,0,N_LA_CM
SC_92563_59_8,1,N_LA_CM
SC_92563_60_33,1,N_LA_CM
SC_92563_60_28,1,N_LA_CM
SC_92563_60_34,0,N_LA_CM
SC_92563_60_29,1,N_LA_CM
SC_92563_60_24,0,N_LA_CM
SC_92563_61_10,12,N_LA_CM
SC_92563_62_33,5,N_LA_CM
SC_92563_62_27,7,N_LA_CM
SC_92563_62_34,0,N_LA_CM
SC_92563_61_11,20,N_LA_CM
SC_92563_61_0,0,N_LA_CM
SC_92563_61_2,2,N_LA_CM
SC_92563_63_57,2,N_LA_CM
SC_92563_63_9,2,N_LA_CM
SC_92563_63_1,7,N_LA_CM
SC_92563_64_69,0,N_LA_NCM
SC_92563_64_16,23,N_LA_NCM
SC_92563_64_60,0,N_LA_NCM
SC_92563_64_66,20,N_LA_NCM
SC_92563_64_17,0,N_LA_NCM
SC_92563_64_12,0,N_LA_NCM
SC_92563_64_62,0,N_LA_NCM
SC_92563_64_20,0,N_LA_NCM
SC_92563_65_40,2,N_LA_NCM
SC_92563_65_46,29,N_LA_NCM
SC_92563_66_69,77,N_LA_NCM
SC_92563_66_60,0,N_LA_NCM
SC_92563_65_44,21,N_LA_NCM
SC_92563_66_61,0,N_LA_NCM
SC_92563_66_62,1,N_LA_NCM
SC_92563_66_23,0,N_LA_NCM
SC_92563_67_41,31,N_LA_NCM
SC_92563_66_19,0,N_LA_NCM
SC_92563_67_37,0,N_LA_NCM
SC_92563_67_44,0,N_LA_NCM
SC_92563_68_70,0,N_LA_NCM
SC_92563_68_15,44,N_LA_NCM
SC_92563_68_71,0,N_LA_NCM
SC_92563_68_61,3,N_LA_NCM
SC_92563_68_68,0,N_LA_NCM
SC_92563_68_20,0,N_LA_NCM
SC_92563_64_45,0,N_LA_NCM
SC_92563_64_46,0,N_LA_NCM
SC_92563_65_69,17,N_LA_NCM
SC_92563_65_65,1,N_LA_NCM
SC_92563_65_67,0,N_LA_NCM
SC_92563_66_40,0,N_LA_NCM
SC_92563_65_23,42,N_LA_NCM
SC_92563_65_14,0,N_LA_NCM
SC_92563_66_37,0,N_LA_NCM
SC_92563_67_65,0,N_LA_NCM
SC_92563_67_71,0,N_LA_NCM
SC_92563_67_66,25,N_LA_NCM
SC_92563_67_18,0,N_LA_NCM
SC_92563_67_67,69,N_LA_NCM
SC_92563_67_13,2,N_LA_NCM
SC_92563_69_64,0,N_LA_NCM
SC_92563_68_47,0,N_LA_NCM
SC_92563_68_42,0,N_LA_NCM
SC_92563_69_65,0,N_LA_NCM
SC_92563_68_44,38,N_LA_NCM
SC_92563_69_61,5,N_LA_NCM
SC_92563_69_67,1,N_LA_NCM
SC_92563_64_52,7,N_LA_CM
SC_92563_64_3,39,N_LA_CM
SC_92563_64_53,41,N_LA_CM
SC_92563_66_52,2,N_LA_CM
SC_92563_65_24,2,N_LA_CM
SC_92563_65_30,1,N_LA_CM
SC_92563_66_53,4,N_LA_CM
SC_92563_66_59,19,N_LA_CM
SC_92563_65_31,2,N_LA_CM
SC_92563_66_50,5,N_LA_CM
SC_92563_66_4,22,N_LA_CM
SC_92563_67_34,12,N_LA_CM
SC_92563_66_11,26,N_LA_CM
SC_92563_66_8,3,N_LA_CM
SC_92563_67_31,4,N_LA_CM
SC_92563_68_52,6,N_LA_CM
SC_92563_68_4,16,N_LA_CM
SC_92563_68_55,10,N_LA_CM
SC_92563_64_34,3,N_LA_CM
SC_92563_64_29,6,N_LA_CM
SC_92563_64_24,3,N_LA_CM
SC_92563_65_4,19,N_LA_CM
SC_92563_65_10,25,N_LA_CM
SC_92563_66_33,5,N_LA_CM
SC_92563_66_27,11,N_LA_CM
SC_92563_65_6,2,N_LA_CM
SC_92563_66_29,35,N_LA_CM
SC_92563_65_1,12,N_LA_CM
SC_92563_65_7,4,N_LA_CM
SC_92563_66_31,9,N_LA_CM
SC_92563_66_32,0,N_LA_CM
SC_92563_67_54,22,N_LA_CM
SC_92563_68_33,28,N_LA_CM
SC_92563_68_29,24,N_LA_CM
SC_92563_68_24,9,N_LA_CM
SC_92563_69_39,1,N_LA_NCM
SC_92563_69_33,4,N_LA_CM
SC_92563_69_29,6,N_LA_CM
SC_92563_69_37,0,N_LA_NCM
SC_92563_69_44,0,N_LA_NCM
SC_92563_69_25,6,N_LA_CM
SC_92563_69_26,6,N_LA_CM
SC_92563_69_21,23,N_LA_NCM
SC_92563_69_16,0,N_LA_NCM
SC_92563_69_9,8,N_LA_CM
SC_92563_69_3,12,N_LA_CM
SC_92563_69_4,45,N_LA_CM
SC_92563_69_17,12,N_LA_NCM
SC_92563_69_23,0,N_LA_NCM
SC_92563_69_6,1,N_LA_CM
SC_92563_69_20,17,N_LA_NCM
SC_92563_69_8,7,N_LA_CM
SC_92563_70_63,50,N_LA_NCM
SC_92563_70_71,0,N_LA_NCM
SC_92563_70_54,10,N_LA_CM
SC_92563_70_68,0,N_LA_NCM
SC_92563_70_45,28,N_LA_NCM
SC_92563_70_47,0,N_LA_NCM
SC_92563_70_37,21,N_LA_NCM
SC_92563_70_38,0,N_LA_NCM
SC_92563_70_10,0,N_LA_CM
SC_92563_70_17,7,N_LA_NCM
SC_92563_70_23,0,N_LA_NCM
SC_92563_70_18,0,N_LA_NCM
SC_92563_70_5,9,N_LA_CM
SC_92563_70_11,25,N_LA_CM
SC_92563_70_6,2,N_LA_CM
SC_92563_70_19,7,N_LA_NCM
SC_92563_70_7,7,N_LA_CM
SC_92563_71_64,30,N_LA_NCM
SC_92563_71_52,6,N_LA_CM
SC_92563_71_60,106,N_LA_NCM
SC_92563_71_68,0,N_LA_NCM
SC_92563_71_46,1,N_LA_NCM
SC_92563_71_28,11,N_LA_CM
SC_92563_71_41,31,N_LA_NCM
SC_92563_71_42,44,N_LA_NCM
SC_92563_71_31,6,N_LA_CM
SC_92563_71_21,12,N_LA_NCM
SC_92563_71_16,0,N_LA_NCM
SC_92563_71_3,12,N_LA_CM
SC_92563_71_10,4,N_LA_CM
SC_92563_71_17,2,N_LA_NCM
SC_92563_71_23,0,N_LA_NCM
SC_92563_71_12,8,N_LA_NCM
SC_92563_71_18,0,N_LA_NCM
SC_92563_71_6,0,N_LA_CM
SC_92563_71_13,0,N_LA_NCM
SC_92563_71_19,0,N_LA_NCM
SC_92563_71_14,0,N_LA_NCM
SC_92563_71_7,10,N_LA_CM
SC_92563_59_69,69,N_LA_NCM
SC_92563_59_70,67,N_LA_NCM
SC_92563_59_16,0,N_LA_NCM
SC_92563_59_12,0,N_LA_NCM
SC_92563_59_18,4,N_LA_NCM
SC_92563_59_62,0,N_LA_NCM
SC_92563_59_14,0,N_LA_NCM
SC_92563_61_70,0,N_LA_NCM
SC_92563_60_36,1,N_LA_NCM
SC_92563_60_42,2,N_LA_NCM
SC_92563_61_60,4,N_LA_NCM
SC_92563_61_66,9,N_LA_NCM
SC_92563_60_37,1,N_LA_NCM
SC_92563_60_44,2,N_LA_NCM
SC_92563_61_61,0,N_LA_NCM
SC_92563_61_68,19,N_LA_NCM
SC_92563_61_62,3,N_LA_NCM
SC_92563_61_22,0,N_LA_NCM
SC_92563_62_45,0,N_LA_NCM
SC_92563_62_46,0,N_LA_NCM
SC_92563_62_41,1,N_LA_NCM
SC_92563_62_42,0,N_LA_NCM
SC_92563_61_13,2,N_LA_NCM
SC_92563_63_64,0,N_LA_NCM
SC_92563_63_21,9,N_LA_NCM
SC_92563_63_22,30,N_LA_NCM
SC_92563_63_23,2,N_LA_NCM
SC_92563_63_12,0,N_LA_NCM
SC_92563_63_18,15,N_LA_NCM
SC_92563_63_61,0,N_LA_NCM
SC_92563_63_19,29,N_LA_NCM
SC_92563_63_20,25,N_LA_NCM
SC_96279_18_22,0,N_LA_NCM
SC_96279_58_40,4,N_LA_NCM
SC_96279_59_22,17,N_LA_NCM
SC_96279_62_14,9,N_LA_NCM
SC_96279_62_41,10,N_LA_NCM
SC_96279_58_12,18,N_LA_NCM
SC_96279_61_22,8,N_LA_NCM
SC_96279_26_22,0,N_LA_NCM
SC_96279_25_22,7,N_LA_NCM
SC_96279_54_69,19,N_LA_NCM
SC_96279_18_21,10,N_LA_NCM
SC_96279_19_47,12,N_LA_NCM
SC_96279_24_44,15,N_LA_NCM
SC_96279_57_46,2,N_LA_NCM
SC_96279_61_18,9,N_LA_NCM
SC_96279_60_70,44,N_LA_NCM
SC_96279_19_14,0,N_LA_NCM
SC_96279_61_20,15,N_LA_NCM
SC_96279_55_38,0,N_LA_NCM
SC_96279_62_23,29,N_LA_NCM
SC_96279_55_44,11,N_LA_NCM
SC_96279_22_63,3,N_LA_NCM
SC_96279_26_70,23,N_LA_NCM
SC_96279_23_12,1,N_LA_NCM
SC_96279_58_22,4,N_LA_NCM
SC_96279_61_38,9,N_LA_NCM
SC_96279_21_39,0,N_LA_NCM
SC_96279_62_22,12,N_LA_NCM
SC_96279_24_47,6,N_LA_NCM
SC_96279_57_21,14,N_LA_NCM
SC_96279_61_21,17,N_LA_NCM
SC_96279_59_60,36,N_LA_NCM
SC_96279_25_40,1,N_LA_NCM
SC_96279_20_46,3,N_LA_NCM
SC_96279_62_20,32,N_LA_NCM
SC_96279_62_13,11,N_LA_NCM
SC_96279_60_63,10,N_LA_NCM
SC_96279_59_65,5,N_LA_NCM
SC_96279_59_45,4,N_LA_NCM
SC_96279_54_36,1,N_LA_NCM
SC_96279_59_63,14,N_LA_NCM
SC_96279_18_18,16,N_LA_NCM
SC_96279_57_19,9,N_LA_NCM
SC_96279_57_47,13,N_LA_NCM
SC_96279_62_38,4,N_LA_NCM
SC_96279_55_15,1,N_LA_NCM
SC_96279_57_15,3,N_LA_NCM
SC_96279_22_22,4,N_LA_NCM
SC_96279_61_16,9,N_LA_NCM
SC_96279_61_47,31,N_LA_NCM
SC_96279_20_69,4,N_LA_NCM
SC_96279_58_39,7,N_LA_NCM
SC_96281_33_16,2,N_LA_NCM
SC_96281_33_53,0,N_LA_CM
SC_96281_18_63,4,N_LA_NCM
SC_96281_28_4,0,N_LA_CM
SC_96281_25_38,0,N_LA_NCM
SC_96281_30_1,0,N_LA_CM
SC_96281_62_3,192,N_LA_CM
SC_96281_28_3,0,N_LA_CM
SC_96281_68_61,4,N_LA_NCM
SC_96281_29_23,3,N_LA_NCM
SC_96281_30_39,2,N_LA_NCM
SC_96281_69_55,247,N_LA_CM
SC_96281_69_7,6,N_LA_CM
SC_96281_27_43,0,N_LA_NCM
SC_96281_67_61,17,N_LA_NCM
SC_96281_34_29,5,N_LA_CM
SC_96281_60_1,41,N_LA_CM
SC_96281_63_16,9,N_LA_NCM
SC_96281_31_15,16,N_LA_NCM
SC_96281_35_54,1,N_LA_CM
SC_96281_35_34,1,N_LA_CM
SC_96281_67_27,63,N_LA_CM
SC_96281_63_0,49,N_LA_CM
SC_96281_31_56,2,N_LA_CM
SC_96281_54_11,94,N_LA_CM
SC_96281_28_27,16,N_LA_CM
SC_96281_28_26,4,N_LA_CM
SC_96281_20_5,2,N_LA_CM
SC_96281_25_0,12,N_LA_CM
SC_96281_68_7,12,N_LA_CM
SC_96281_65_0,224,N_LA_CM
SC_96281_65_10,7,N_LA_CM
